Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,total_sqft,YearsSinceRemod,Age
2029,45,RM,40.0,5680,1,4,4,Inside,3,OldTown,1Fam,1.5Fin,5,4,1901,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,592.0,592.0,3,0,933,240,0,1173,0.0,0.0,2,0,3,1,3,7,8,0,Detchd,1920.0,1.0,1.0,240.0,3.0,2.0,3,0,25,77,0,0,0,0,9,2007,113000,1765.0,60,109
636,20,RL,66.0,12400,2,4,4,Inside,3,NAmes,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3.0,2.0,1.0,3.0,585.0,1.0,0.0,630.0,1215.0,3,1,1215,0,0,1215,0.0,0.0,1,0,3,1,3,6,8,0,Attchd,1958.0,1.0,1.0,297.0,3.0,3.0,3,0,0,0,0,234,0,0,6,2009,155000,2430.0,12,52
1155,20,RL,65.0,6768,2,4,4,Inside,3,Sawyer,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,2.0,6.0,832.0,1.0,0.0,80.0,912.0,4,1,912,0,0,912,1.0,1.0,1,0,3,1,4,5,8,0,Detchd,1962.0,1.0,1.0,288.0,3.0,3.0,3,168,0,0,0,0,0,0,5,2008,142000,1824.0,14,49
739,45,RM,50.0,6000,1,4,4,Inside,3,BrkSide,1Fam,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,884.0,884.0,4,1,904,0,0,904,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1926.0,1.0,1.0,180.0,3.0,3.0,3,0,0,105,0,0,0,0,1,2009,119000,1788.0,6,84
1608,50,RL,75.0,12508,2,4,4,Inside,3,Mitchel,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,2.0,5.0,660.0,1.0,0.0,323.0,983.0,5,1,983,767,0,1750,1.0,0.0,2,0,4,1,3,7,5,0,Attchd,1989.0,1.0,1.0,423.0,3.0,3.0,3,245,0,156,0,0,0,1300,7,2008,160000,2733.0,25,70
1087,60,RL,62.0,7415,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,759.0,1.0,0.0,80.0,839.0,5,1,864,729,0,1593,1.0,0.0,2,1,3,1,3,8,8,1,Attchd,2004.0,3.0,2.0,398.0,3.0,3.0,3,100,75,0,0,0,0,0,4,2008,193000,2432.0,6,6
1774,60,RL,88.0,11762,1,4,4,Inside,3,NoRidge,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5.0,3.0,1.0,6.0,335.0,1.0,0.0,770.0,1105.0,5,1,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,8,1,Attchd,1992.0,2.0,2.0,517.0,3.0,3.0,3,0,65,0,0,144,0,0,9,2007,263000,3307.0,17,18
2816,20,RL,65.0,8767,2,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,24.0,1.0,0.0,1286.0,1310.0,5,1,1310,0,0,1310,0.0,0.0,2,0,3,1,4,6,8,1,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,164990,2620.0,5,5
2194,20,RL,60.0,8190,1,4,4,Inside,3,Edwards,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,732.0,1.0,0.0,216.0,948.0,5,1,948,0,0,948,1.0,0.0,1,0,3,1,3,5,8,1,Detchd,1956.0,1.0,1.0,280.0,3.0,3.0,3,0,36,0,0,0,0,0,10,2007,119000,1896.0,56,56
523,20,FV,75.0,7500,1,4,4,Inside,3,Somerst,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,238.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1348.0,1372.0,5,1,1448,0,0,1448,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2006.0,2.0,2.0,692.0,3.0,3.0,3,0,140,0,0,0,0,0,6,2009,238500,2820.0,3,4
2767,20,RL,62.0,70761,2,1,4,Inside,2,ClearCr,1Fam,1Story,7,5,1975,1975,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,4.0,5.0,655.0,1.0,0.0,878.0,1533.0,3,1,1533,0,0,1533,1.0,0.0,2,0,2,1,4,5,8,2,Attchd,1975.0,1.0,2.0,576.0,3.0,3.0,3,200,54,0,0,0,0,0,12,2006,280000,3066.0,35,35
1837,120,FV,32.0,3784,2,4,4,Inside,3,Somerst,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4.0,3.0,1.0,6.0,60.0,1.0,0.0,1451.0,1511.0,5,1,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,8,0,Attchd,2006.0,3.0,2.0,476.0,3.0,3.0,3,0,120,0,0,0,0,0,2,2007,193800,3076.0,3,4
2284,120,RM,44.0,4224,1,4,4,Inside,3,MeadowV,TwnhsE,1Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,840.0,1.0,0.0,200.0,1040.0,3,1,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1976.0,1.0,2.0,572.0,3.0,3.0,3,100,110,0,0,0,0,0,6,2007,129900,2100.0,34,34
1434,20,RL,57.0,9245,3,4,4,Inside,3,CollgCr,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,686.0,1.0,0.0,304.0,990.0,5,1,990,0,0,990,0.0,1.0,1,0,3,1,3,5,8,0,Detchd,1996.0,1.0,2.0,672.0,3.0,3.0,3,0,0,0,0,0,0,0,2,2008,145000,1980.0,15,16
2794,20,RL,69.0,14781,3,4,4,CulDSac,3,CollgCr,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1753.0,1753.0,5,1,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2001.0,2.0,3.0,748.0,3.0,3.0,3,198,150,0,0,0,0,0,8,2006,275000,3540.0,8,9
2625,90,RL,60.0,8544,1,4,4,Corner,3,NAmes,Duplex,1Story,3,4,1950,1950,Gable,BrkFace,Stone,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,Detchd,1950.0,1.0,2.0,400.0,3.0,2.0,3,0,0,0,0,0,0,0,12,2006,81400,1040.0,60,60
794,20,RL,62.0,7440,1,4,4,Inside,3,Edwards,1Fam,1Story,5,6,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,1.0,4.0,173.0,1.0,0.0,916.0,1089.0,3,1,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,8,1,Detchd,1954.0,2.0,1.0,252.0,3.0,3.0,2,328,0,0,0,0,0,0,9,2009,125000,2178.0,56,56
708,30,RM,62.0,7404,1,4,4,Corner,3,OldTown,1Fam,1Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,861.0,861.0,3,1,861,0,0,861,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1920.0,1.0,2.0,288.0,3.0,3.0,1,0,0,128,0,0,0,0,11,2009,80000,1722.0,60,90
286,30,RL,67.0,4853,1,3,4,Inside,3,SWISU,1Fam,1Story,5,6,1924,1999,Gable,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3.0,3.0,2.0,3.0,133.0,1.0,0.0,974.0,1107.0,2,0,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,8,1,Detchd,1979.0,1.0,1.0,260.0,3.0,3.0,3,0,0,36,0,0,0,0,5,2010,104000,2403.0,11,86
62,20,RL,59.0,10593,2,4,4,Inside,3,NoRidge,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4.0,3.0,1.0,6.0,919.0,1.0,0.0,801.0,1720.0,5,1,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,8,1,Attchd,1996.0,3.0,2.0,527.0,3.0,3.0,3,240,56,154,0,0,0,0,3,2010,260400,3440.0,14,14
1647,60,RL,78.0,12090,1,4,4,Inside,3,NWAmes,1Fam,2Story,7,7,1981,2003,Gable,MetalSd,MetalSd,BrkFace,306.0,4,3,CBlock,4.0,3.0,1.0,5.0,321.0,1.0,0.0,404.0,725.0,5,1,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,8,1,Attchd,1981.0,2.0,2.0,484.0,3.0,3.0,3,167,72,0,0,0,0,0,3,2007,176000,2204.0,7,29
2054,20,RL,69.0,11677,2,4,4,Inside,3,Sawyer,1Fam,1Story,5,4,1966,1966,Gable,HdBoard,HdBoard,BrkFace,442.0,3,3,CBlock,3.0,3.0,3.0,3.0,249.0,4.0,761.0,30.0,1040.0,3,1,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1966.0,2.0,1.0,264.0,3.0,3.0,3,0,90,0,0,0,0,0,2,2007,123000,2080.0,44,44
1102,60,RL,69.0,11000,1,4,4,FR2,3,NoRidge,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1519.0,1519.0,5,1,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,8,1,BuiltIn,2000.0,2.0,3.0,687.0,3.0,3.0,3,162,153,0,0,0,0,0,6,2008,291000,3691.0,10,10
654,20,RL,50.0,8000,1,4,4,Inside,3,NAmes,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,680.0,1.0,0.0,292.0,972.0,5,1,972,0,0,972,1.0,0.0,1,0,2,1,3,5,8,1,Detchd,1948.0,1.0,1.0,240.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2009,132000,1944.0,8,62
1089,60,RL,51.0,8029,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,5,1,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,0,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,3,100,24,0,0,0,0,0,7,2008,176000,2184.0,5,5
604,20,RL,69.0,13495,2,4,4,Corner,3,NAmes,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3.0,3.0,1.0,4.0,625.0,2.0,201.0,222.0,1048.0,2,1,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,7,1,Detchd,1956.0,1.0,2.0,576.0,3.0,3.0,3,0,99,0,0,0,0,0,7,2009,177625,2776.0,54,54
2838,50,RL,60.0,9738,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3.0,3.0,1.0,4.0,392.0,1.0,0.0,392.0,784.0,4,1,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,8,0,Attchd,1965.0,1.0,1.0,392.0,3.0,3.0,3,0,0,236,0,0,0,0,3,2006,104900,2005.0,60,86
2777,60,RL,68.0,9272,2,4,4,Inside,3,CollgCr,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,500.0,1.0,0.0,342.0,842.0,5,1,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,1999.0,2.0,2.0,515.0,3.0,3.0,3,140,85,0,0,0,0,0,6,2006,196000,2591.0,11,11
1723,120,RL,48.0,7841,2,4,4,Inside,3,NridgHt,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5.0,3.0,1.0,6.0,848.0,1.0,0.0,729.0,1577.0,5,1,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,8,1,Attchd,2005.0,2.0,2.0,564.0,3.0,3.0,3,203,39,0,0,0,0,0,5,2007,280000,3154.0,5,5
349,80,RL,69.0,8530,2,4,4,Inside,3,Gilbert,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,384.0,384.0,4,1,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,8,1,BuiltIn,1995.0,3.0,2.0,400.0,3.0,3.0,3,120,72,0,0,0,0,700,5,2009,168500,1858.0,14,15
2313,60,RL,69.0,13041,3,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,1995,1995,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,781.0,781.0,4,1,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1995.0,3.0,2.0,423.0,3.0,3.0,3,0,84,0,0,0,0,0,2,2006,170000,2452.0,15,15
2279,20,RL,200.0,43500,1,4,4,Inside,3,Mitchel,1Fam,1Story,3,5,1953,1953,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,7,0,2Types,1953.0,2.0,4.0,1041.0,3.0,3.0,1,483,266,0,0,0,561,0,6,2007,130000,2034.0,57,57
1346,50,RM,52.0,6240,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,7,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,3.0,300.0,2.0,240.0,449.0,989.0,3,1,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,6,1,Detchd,1939.0,1.0,2.0,400.0,3.0,3.0,3,0,20,0,0,0,0,0,1,2008,150000,2998.0,60,71
2770,20,RL,95.0,13015,1,4,4,Corner,3,CollgCr,1Fam,1Story,5,6,1996,1996,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,5,1,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,1996.0,2.0,2.0,462.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,145000,2200.0,14,14
2923,90,RL,63.0,9297,1,4,4,Inside,3,Mitchel,Duplex,1Story,5,5,1976,1976,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1606.0,1.0,0.0,122.0,1728.0,3,1,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,8,0,Detchd,1976.0,1.0,2.0,560.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,188000,3456.0,34,34
1619,60,RL,57.0,8773,2,2,4,Inside,3,Gilbert,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,916.0,916.0,4,1,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1997.0,3.0,2.0,460.0,3.0,3.0,3,100,38,0,0,0,0,0,8,2007,169000,2516.0,13,13
2178,20,RL,74.0,8536,1,4,4,Corner,3,Edwards,1Fam,1Story,5,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1125.0,1125.0,4,1,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,8,0,Attchd,2007.0,1.0,2.0,430.0,3.0,3.0,3,80,64,0,0,0,0,0,4,2007,155000,2250.0,3,4
1160,120,FV,59.0,4282,3,4,4,Inside,3,Somerst,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,16.0,1.0,0.0,1375.0,1391.0,5,1,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,8,0,Attchd,2004.0,2.0,2.0,530.0,3.0,3.0,3,156,158,0,0,0,0,0,7,2008,196000,2782.0,6,6
1755,60,RL,69.0,8740,2,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,574.0,1.0,0.0,280.0,854.0,5,1,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,8,1,BuiltIn,2002.0,3.0,2.0,435.0,3.0,3.0,3,264,48,0,0,0,0,0,7,2007,219500,2849.0,8,8
2412,60,RL,65.0,10237,1,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,5,1,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,2005.0,3.0,2.0,390.0,3.0,3.0,3,0,24,0,0,0,0,0,2,2006,170440,2184.0,4,5
889,60,RL,75.0,7950,2,3,4,Corner,3,Edwards,1Fam,2Story,6,6,1977,1977,Hip,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3.0,3.0,1.0,4.0,535.0,1.0,0.0,155.0,690.0,3,1,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,8,0,Attchd,1977.0,3.0,2.0,440.0,3.0,3.0,3,252,0,0,0,0,0,0,7,2009,159500,2116.0,33,33
2181,20,RL,128.0,39290,2,3,4,Inside,3,Edwards,1Fam,1Story,10,5,2008,2009,Hip,CemntBd,CmentBd,Stone,1224.0,5,3,PConc,5.0,3.0,4.0,6.0,4010.0,1.0,0.0,1085.0,5095.0,5,1,5095,0,0,5095,1.0,1.0,2,1,2,1,5,15,8,2,Attchd,2008.0,3.0,3.0,1154.0,3.0,3.0,3,546,484,0,0,0,0,17000,10,2007,183850,10190.0,1,2
1186,20,RL,80.0,10400,1,4,4,Inside,3,NWAmes,1Fam,1Story,7,6,1970,1970,Hip,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1304.0,1304.0,4,1,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,8,1,Attchd,1970.0,1.0,2.0,530.0,3.0,3.0,3,98,0,0,0,0,0,0,5,2008,174000,2986.0,40,40
1613,20,RL,85.0,10628,1,4,4,Inside,3,NAmes,1Fam,1Story,7,5,1970,1970,Flat,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,4.0,4.0,6.0,778.0,1.0,0.0,499.0,1277.0,3,1,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,8,1,Attchd,1970.0,1.0,2.0,526.0,3.0,3.0,3,0,0,0,0,176,0,0,4,2007,167000,2554.0,40,40
411,160,RL,24.0,2280,1,4,4,FR2,3,NPkVill,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,566.0,1.0,0.0,289.0,855.0,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1976.0,1.0,2.0,440.0,3.0,3.0,3,87,0,0,0,0,0,0,7,2009,148500,2311.0,34,34
810,90,RL,64.0,7018,1,4,4,Inside,3,SawyerW,Duplex,2Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,8,0,Detchd,1979.0,1.0,2.0,720.0,3.0,3.0,3,73,0,0,0,0,0,0,6,2009,147983,2228.0,31,31
548,160,RL,75.0,10762,1,4,4,Corner,3,SawyerW,TwnhsE,2Story,6,6,1980,1980,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,626.0,626.0,3,1,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,8,1,Attchd,1980.0,2.0,1.0,288.0,3.0,3.0,3,0,28,0,0,0,0,0,4,2009,120000,1843.0,30,30
2179,20,RL,60.0,7024,1,4,4,Inside,3,Edwards,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,4.0,1.0,5.0,980.0,1.0,0.0,110.0,1090.0,4,1,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,8,0,Attchd,2005.0,3.0,2.0,450.0,3.0,3.0,3,0,49,0,0,0,0,0,6,2007,157000,2180.0,4,5
2746,50,RL,50.0,7585,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,5,3,1948,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,2.0,2.0,1.0,0.0,1.0,0.0,810.0,810.0,2,1,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,8,1,Detchd,1954.0,1.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0,8,2006,91500,2266.0,60,62
1486,30,RL,67.0,8777,1,4,4,Inside,3,Edwards,1Fam,1Story,5,7,1910,1950,Gable,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,796.0,796.0,4,1,796,0,0,796,0.0,0.0,1,0,2,1,3,4,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,2,328,0,164,0,0,0,0,5,2008,85000,1592.0,60,100
2168,20,RL,70.0,9170,1,4,4,Corner,3,Edwards,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,698.0,6.0,96.0,420.0,1214.0,5,1,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,8,0,Detchd,1965.0,1.0,2.0,461.0,2.0,2.0,3,0,0,184,0,0,0,400,4,2007,140000,2428.0,45,45
2061,20,RL,66.0,7742,1,4,4,Inside,3,Sawyer,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,763.0,1.0,0.0,192.0,955.0,5,1,955,0,0,955,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1966.0,1.0,1.0,386.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2007,127000,1910.0,44,44
1131,60,FV,64.0,8791,2,4,4,Inside,3,Somerst,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,3.0,503.0,1.0,0.0,361.0,864.0,5,1,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2003.0,2.0,2.0,673.0,3.0,3.0,3,216,56,0,0,0,0,0,5,2008,207500,2592.0,7,7
2738,75,RL,60.0,19800,1,4,4,Inside,3,Edwards,1Fam,2.5Unf,6,8,1935,1990,Gable,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,3.0,425.0,1.0,0.0,1411.0,1836.0,4,1,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,8,2,Detchd,1993.0,1.0,2.0,836.0,3.0,3.0,3,684,80,32,0,0,0,0,12,2006,415000,5508.0,20,75
929,20,RL,90.0,13339,2,4,4,Inside,3,Crawfor,1Fam,1Story,6,6,1960,1960,Gable,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3.0,3.0,1.0,2.0,65.0,4.0,875.0,621.0,1561.0,3,1,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,8,1,Attchd,1960.0,3.0,2.0,463.0,3.0,3.0,3,0,148,0,0,120,0,0,5,2009,193000,3122.0,50,50
362,60,RL,65.0,8125,1,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,702.0,702.0,4,1,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,8,1,Attchd,1994.0,3.0,2.0,343.0,3.0,3.0,3,0,36,0,0,0,0,0,3,2009,174000,2183.0,15,16
652,60,RL,78.0,11419,1,4,4,Corner,3,NAmes,1Fam,2Story,7,7,1948,1999,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,699.0,1.0,0.0,0.0,699.0,5,1,801,726,0,1527,1.0,0.0,1,1,3,1,3,6,8,1,Attchd,1948.0,1.0,2.0,410.0,3.0,3.0,3,0,0,134,0,0,0,0,12,2009,152500,2226.0,11,62
1466,60,RL,72.0,7226,2,4,4,CulDSac,3,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,798.0,798.0,5,1,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,2003.0,2.0,2.0,595.0,3.0,3.0,3,0,45,0,0,0,0,0,6,2008,183000,2438.0,7,7
2087,50,RL,60.0,11100,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,5,6,1951,1994,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,2.0,2.0,1080.0,1.0,0.0,0.0,1080.0,3,0,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,8,1,Attchd,1951.0,1.0,1.0,253.0,3.0,3.0,3,0,0,68,0,0,0,0,7,2007,136500,2560.0,16,59
1442,60,RL,80.0,12435,1,4,4,Inside,3,CollgCr,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4.0,3.0,1.0,6.0,361.0,1.0,0.0,602.0,963.0,5,1,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,2001.0,2.0,2.0,564.0,3.0,3.0,3,0,96,0,245,0,0,0,5,2008,231500,2755.0,9,9
2744,20,RL,57.0,6420,2,4,4,Inside,3,Edwards,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5.0,4.0,2.0,2.0,210.0,5.0,551.0,219.0,980.0,2,1,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,8,0,Detchd,1952.0,1.0,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,0,9,2006,123500,2128.0,58,58
